Stock,Date,Close,SMA_50,SMA_200,Upper Band,Middle Band,Lower Band,RSI,MACD,MACD Signal,ATR,OBV
POOL,2021-12-31,546.3439331054688,526.3263311767578,450.1342092895508,554.7011869519611,536.1366821289063,517.5721773058515,51.994730614403096,4.518581050324087,4.299249765641261,14.40738567086473,29463700
FRT,2021-12-31,120.02941131591795,111.99390075683594,102.97452693939208,120.37406359318432,114.85010261535643,109.32614163752858,71.07510009204883,2.087246784792825,1.4725164544462577,2.335972726058933,-5816800
FRT,2024-12-31,110.8499984741211,112.25109527587892,106.09853260040283,114.44629918295291,111.5985710144043,108.75084284585569,46.997778713230105,-0.5875417287657996,-0.4609226916899766,2.1111911220283823,8649400
CME,2021-12-31,198.71099853515625,192.13974670410155,179.59724685668945,201.4575480742976,195.83663101196288,190.21571394962817,57.35289062231431,2.1523336457640596,1.9576940541174033,2.887691771357538,26095600
DFS,2021-12-31,107.38043975830078,107.2272801208496,108.80108123779296,110.29834293074528,106.30858840942383,102.3188338881024,47.22093572315412,0.0881892224276015,-0.2682628713496985,2.774378251715216,29642600
DFS,2024-12-31,172.63339233398438,168.92932373046875,139.0030442428589,180.23495658181105,174.56222839355468,168.8895002052983,45.572725003335606,0.6851662512241603,1.4481042720860886,4.014697124918622,69501300
HRL,2022-10-31,43.1690559387207,43.36932327270508,44.79121343612671,43.624137254710995,42.32997913360596,41.035821012500925,55.34278253092566,-0.0631496091401118,-0.2785007380683645,0.8038749855016525,60165600
HRL,2023-10-31,31.11590003967285,34.54683265686035,37.554673519134525,36.2005819384911,31.81714496612549,27.43370799375988,30.81285281271262,-1.3551087816985827,-1.4728544734151678,0.9819613550525784,-33424000
HRL,2024-10-31,30.25517463684082,31.101945610046386,31.467555408477786,31.47350295304594,30.733259868621825,29.99301678419771,46.157385251963845,-0.1605811940144832,-0.105640491925109,0.4746544342254373,-25567000
AMP,2021-12-31,287.0869140625,285.3643487548828,253.69292449951172,294.67782036011766,283.6384735107422,272.5991266613667,53.247826162229536,1.6705855450541094,0.8835913310440893,6.578229383232042,22678900
AMP,2024-12-31,530.9669189453125,542.3416442871094,460.31584716796874,568.7145418312987,543.0381744384765,517.3618070456544,39.824386085561194,-4.298084436461977,-2.3190500352770607,9.391258129380136,28112800
XOM,2020-12-31,34.616336822509766,32.13240909576416,33.1505700969696,37.16678508618608,35.40574760437012,33.64471012255416,32.000014066816206,0.6246646649087779,0.9739073164353124,0.9441677896784172,-1058872400
XOM,2021-12-31,54.5468864440918,55.661206817626955,52.01764600753784,56.278735377774865,54.69085559844971,53.10297581912455,39.00965834034486,-0.2389778840681771,-0.2834464742044928,1.1429473235776608,-646370600
MTH,2021-12-31,58.717872619628906,55.220588302612306,50.272406883239746,59.77274760556922,56.76478252410889,53.756817442648554,50.929441792075714,0.6530841797669638,0.4899441147013475,1.7476139782198044,14566800
CL,2021-12-31,79.02289581298828,72.98088821411133,73.22121376037597,80.63332744708462,75.64862785339355,70.66392825970247,78.46762927989413,1.746157395113528,1.5073999371972635,1.067520567741726,140991700
CL,2024-12-31,90.39749145507812,93.46708419799803,95.05881786346436,94.82918642482024,92.45730934143066,90.08543225804108,29.476524338046147,-0.927700378877958,-0.7575241921134982,1.3104272318554504,215764300
HIG,2021-12-31,64.77191162109375,65.58892097473145,62.66301826477051,65.57577326603415,63.92566738128662,62.2755614965391,54.481379401276165,-0.0945922438042288,-0.3772954522965259,1.2209728035758165,-54422900
HES,2020-12-31,50.144474029541016,44.94306594848633,42.9695326423645,54.86811795173758,51.41913681030273,47.97015566886788,37.03471857329188,1.3381737070977664,1.9988986309283183,2.060830906815206,-27204900
HES,2021-12-31,71.24393463134766,76.18395126342773,74.69614219665527,77.43088984564562,72.77459526062012,68.11830067559461,35.11835591605271,-1.2569648706382992,-1.3951613797890765,2.478066986148966,-22353400
VLO,2021-12-31,67.6542739868164,65.98754928588868,64.23902252197266,68.11353542721432,63.971615600585935,59.82969577395755,70.32441244242425,0.5934460211813501,-0.1241007394074321,2.047241535456446,-152634400
VLO,2024-12-31,121.59683227539062,130.7425213623047,144.7564182281494,138.25339477087712,125.13989562988282,112.02639648888852,25.5158131072659,-4.242109769760972,-3.961881764633503,3.1584889395604674,-118996700
AON,2021-12-31,293.60821533203125,292.9652575683594,262.2811795806885,295.5325333863037,289.12043914794924,282.70834490959476,63.435937898122496,0.3027425364295482,-0.6368234185958145,4.892025875557258,39352000
AON,2024-12-31,359.1600036621094,371.53578979492187,329.35682189941406,383.07161477130006,364.2654998779297,345.45938498455934,46.04529249514415,-4.413687719134373,-4.212061804390414,4.796430315290179,66189300
CAG,2022-05-31,29.16026306152344,30.342324829101564,29.405836458206178,33.23670442375798,30.346087646484374,27.45547086921077,27.760281909505963,-0.5158806732132177,-0.3579740868264571,0.8258048014958257,30778500
CAG,2023-05-31,32.06191635131836,33.87252059936523,32.90841689109802,35.50869869374536,33.3211332321167,31.13356777048804,28.341019111202883,-0.6278487296623396,-0.4424392807132164,0.5516827450459666,79062900
CAG,2024-05-31,28.78761863708496,29.06916976928711,27.3048082447052,30.445115803372087,29.351232528686523,28.25734925400096,34.71885007531665,-0.1552307642129555,0.032691134693859,0.4913546999373488,-75377200
AXP,2021-12-31,156.89944458007812,162.4870135498047,156.6194924926758,162.97925777142677,156.45827713012696,149.93729648882714,42.42825914093605,-1.090057662315843,-1.7609211765054504,3.5409264103221085,-56920100
HPE,2022-10-31,13.374238967895508,12.281260833740234,13.737034010887148,13.582324947774026,12.297365140914916,11.012405334055806,85.51720725939644,0.3332710529280618,0.1469564250149329,0.3908240927914916,249119700
HPE,2023-10-31,14.858223915100098,16.15547378540039,15.355078082084656,17.252082411306997,15.647990179061887,14.04389794681678,26.075310405514102,-0.4747098050444229,-0.3756237307339753,0.4178273569634752,123212000
HPE,2024-10-31,19.368711471557617,19.172445468902588,18.006019258499144,21.340992073502285,20.171186637878417,19.00138120225455,34.391533585583176,0.0505381264609212,0.1911614676374374,0.5167639007589079,417060100
CMS,2021-12-31,58.72013854980469,55.611343154907225,55.33222650527954,59.85170653475408,57.4053617477417,54.95901696072932,66.15390366636471,0.9079305080185804,0.8502147676462211,0.9014040313004072,48731600
VZ,2021-12-31,42.276405334472656,42.2632250213623,44.19832580566406,43.892140694850006,42.097812271118165,40.303483847386325,69.79863730380825,0.1909365141390679,0.140199157758573,0.610806770645594,-710739900
ROP,2021-12-31,482.6525268554687,472.0880822753906,453.77883575439455,486.3620720978834,468.5564483642578,450.75082463063217,61.03395926139174,3.282665995633238,1.071431373897194,9.031285917822698,24391500
EXC,2021-12-31,36.648948669433594,34.0905884552002,30.36831388473511,36.30317521796692,34.56808986663818,32.83300451530945,77.46084838504949,0.593759302581077,0.3648890968704866,0.5937145788908188,84394237
EXC,2024-12-31,37.293006896972656,37.91818634033203,36.82654640197754,37.97113603768249,36.93385047912598,35.89656492056947,54.90794937569977,-0.2438202999733505,-0.3775920260026986,0.5831456913584319,111386382
META,2021-12-31,335.070068359375,330.9246893310547,334.2270735168457,350.91472054578077,331.61425018310547,312.31377982043017,54.67423178024607,2.737786386535902,1.5921322757453689,9.49230861900466,639397000
META,2024-12-31,585.510009765625,587.4243933105469,527.2362980651856,637.1895699789205,609.0772583007813,580.9649466226421,35.362917262727535,1.6762087829122263,5.614484023045286,15.215389947461665,815046400
PNR,2021-12-31,69.75750732421875,70.88253677368164,67.6243444633484,72.52001094596439,69.29042549133301,66.06084003670163,43.359602427671184,-0.5387048149474936,-0.7465204112626317,1.683864033787118,36557500
GLW,2021-12-31,33.67243194580078,33.87287796020508,36.15167808532715,34.66934355872904,33.61636447906494,32.56338539940084,45.38827323215519,-0.1221515046688068,-0.182718767751603,0.6033926226560299,4427300
AMCR,2021-06-30,9.657095909118652,10.000022850036622,9.558621044158937,10.439803255956162,9.928016805648804,9.416230355341446,30.322569339740085,-0.1052710065438393,-0.0775589429535461,0.177564614251858,-170591200
AMCR,2022-06-30,10.889153480529783,10.945215301513672,10.313459439277649,12.091649541869332,10.98595495223999,9.880260362610649,36.39706279639488,-0.0864281327035421,-0.0928350756011072,0.2934728105842551,-89699800
AMCR,2023-06-30,9.131149291992188,9.3246563911438,10.03446487903595,9.446762515381335,9.202057075500488,8.95735163561964,48.965503855908075,-0.0546145320635496,-0.0482867446531305,0.1646897820375493,-100269400
BDX,2021-09-30,228.33836364746097,233.82504211425783,229.98787315368656,247.21939703042355,238.53094787597655,229.84249872152955,25.28628951652054,-0.3981284076176905,1.2015043336091191,3.3751685333716575,-8972751
BDX,2022-09-30,215.0558929443359,241.66872283935547,242.6136099243164,263.6506831929036,237.39021224975585,211.1297413066081,8.43372231716559,-7.371194030148786,-4.521951913846791,5.63763891676818,-12144325
BDX,2024-09-30,239.9603729248047,234.3625146484375,233.8444101715088,240.4182764328122,234.31984024047853,228.22140404814485,61.06340686489672,0.9912282982622288,0.2535002451162196,4.534182060089344,-4200625
KMI,2021-12-31,13.062942504882812,13.43112756729126,13.79065149307251,13.420746131658978,13.028762102127075,12.636778072595172,42.26800001193684,-0.107796334664469,-0.1499059357678417,0.2782727535744407,-411036300
WM,2020-12-31,110.62720489501952,109.61229278564451,101.18482845306396,111.25840712573084,109.52684326171877,107.79527939770668,61.04950390301433,0.0267987104703593,-0.057442831073102,1.7488390025242404,8006900
WM,2021-12-31,159.1065216064453,154.6092202758789,140.77320064544676,159.64091808553337,155.8576530456543,152.07438800577523,55.48292298030628,0.9067356646700092,0.5661852373138813,2.491529141540062,69296300
MCD,2020-12-31,195.89205932617188,195.71499084472657,180.96354331970215,197.5483974558316,193.25373153686525,188.95906561789891,64.71668350410229,-0.2678380046134805,-0.5863729463330487,3.1638810129324417,20427800
MCD,2021-12-31,250.3267059326172,237.2289804077149,222.6171085357666,254.60057114290328,245.88177413940429,237.1629771359053,58.16644368798136,3.91817525507372,3.87444253087496,2.6480229784370977,61156100
ACI,2022-02-28,20.44585418701172,20.44900791168213,19.134982581138612,20.722904494773974,20.116549682617187,19.510194870460396,58.05308448207567,-0.0107616261589349,-0.1175208071870381,0.6226443361733571,42262000
ACI,2023-02-28,18.94171905517578,19.9848881149292,19.685733432769776,20.907490672325338,20.100326919555663,19.293163166785988,22.909032409287917,-0.1575710513159869,-0.0121126072299076,0.2993157970555829,47452600
ACI,2024-02-29,19.75838279724121,21.313254508972168,21.12321035385132,21.281231211678396,20.654718971252443,20.02820673082649,29.50188007287768,-0.2716952099993222,-0.2075223167524617,0.3998023708959518,72262500
AMT,2021-12-31,266.59576416015625,249.5129260253906,243.1751058959961,267.4021679431021,253.33247909545895,239.26279024781587,83.31293206350938,5.085697002121293,3.4021806570739805,4.635475858071887,-15638300
DPZ,2021-12-31,542.633056640625,497.8167010498047,455.1424369812012,545.1123144716554,517.0287170410156,488.9451196103758,70.2115358539505,10.990028620405385,8.678102442135009,10.926090080160453,22688200
MU,2021-08-31,72.14452362060547,75.07102890014649,78.37288894653321,80.58628357095348,72.53706207275391,64.48784057455434,45.19853080619393,-1.133939115371291,-1.4630386783560774,2.2752299204164115,454739700
MU,2022-08-31,55.65791702270508,59.06744026184082,73.24723377227784,65.39564959364328,59.73847408294678,54.08129857225027,36.273162049795594,-1.2150028173245886,-0.6065193817586684,2.1639506252090683,439625100
MU,2023-08-31,69.43353271484375,65.2742308807373,60.66868408203125,69.91223939222881,65.44364032745361,60.9750412626784,64.57349997808294,0.1526108829358463,-0.3058797138723476,2.2266161795013213,344787800
SBAC,2021-12-31,373.0064392089844,341.8127960205078,315.5038814544678,379.351985439514,354.88973541259764,330.4274853856813,82.6851976697955,9.319797074893302,7.827214940974533,7.078270306317636,10558400
SBAC,2024-12-31,203.8000030517578,220.46872528076173,213.48092887878417,227.8523632570248,210.86700134277345,193.88163942852208,26.02402718562314,-5.578725841415036,-5.38299022606373,4.017859322684152,22460300
ECL,2021-12-31,226.3811492919922,220.46405975341796,211.85537033081056,228.97778745090213,221.57713241577147,214.1764773806408,56.645148653832024,1.5583660433369744,0.845748213799979,3.3285826166643204,126895200
ECL,2024-12-31,234.32000732421875,246.3026577758789,239.82254791259768,254.0897604550161,243.0804100036621,232.07105955230816,31.09509626889401,-3.1001102113702075,-2.224252850968595,4.291613313203492,150989600
ETR,2021-12-31,46.59783554077149,43.61947578430176,42.98494398117065,47.26647896241953,44.99906749725342,42.731656032087315,73.9927135886336,0.8403892110779125,0.7275996695308972,0.7646646772199591,49295200
ETR,2024-12-31,75.26791381835938,73.161015625,59.74401321411133,76.41505452971263,74.5896385192871,72.76422250886158,63.00083192766938,0.5115864336905815,0.5530069675273536,1.3036530848295595,130598400
FANG,2021-12-31,91.67807006835938,92.24750061035157,75.72338874816894,97.92298872429367,91.29300460815428,84.66302049201491,44.72265201731545,0.0474211981413219,-0.2109791447349507,3.812482976898427,32950200
FANG,2024-12-31,163.8300018310547,172.46981475830077,186.8704046630859,174.38079081761035,162.2099983215332,150.03920582545604,51.259273241241885,-4.234670316117956,-5.093995460516628,3.7764293125697543,136020800
LDOS,2021-12-31,85.36264038085938,88.33440536499023,93.76458374023436,87.18813950986299,84.58188858032227,81.97563765078155,54.30072081965766,-0.870715448416334,-1.303612589831951,1.8492067132159915,-11890700
LDOS,2024-12-31,144.05999755859375,165.88308807373048,150.78024101257324,167.47543812831506,151.87095108032227,136.26646403232948,15.671696630894855,-6.246488904568253,-6.14445301346498,3.706788665695811,21698600
NEE,2021-12-31,85.67853546142578,80.66308898925782,73.25101242065429,85.76657044654623,83.43241500854492,81.09825957054362,63.652423596765146,1.2551306284485977,1.213733704935429,1.3405321362437854,106879300
NEE,2024-12-31,71.1041259765625,75.32477600097656,73.5529052734375,76.1652765217227,72.57599258422852,68.98670864673433,37.14590821440477,-1.275585237453683,-1.344939585925173,1.2022381103668636,43140100
MPWR,2020-12-31,356.1312561035156,315.82145751953124,248.80188880920412,365.1308124993451,327.18783111572264,289.2448497321002,86.67981174653846,11.93237749017095,9.316011195546004,10.307433156058975,5876400
DELL,2022-01-31,52.814666748046875,52.91432823181152,49.05873249053955,57.10433087900877,53.705756950378415,50.30718302174806,30.69181065517546,-0.2807783652097981,0.0142757611287053,1.5645055143075377,245117724
DELL,2023-01-31,39.00667190551758,39.37848793029785,40.11556260108948,40.45252348897809,38.89306640625,37.33360932352191,39.55893591430346,-0.0050659149922935,-0.0483292604193435,1.0344381132522658,207524124
DELL,2024-01-31,81.6551513671875,74.54015167236328,60.346224269866944,85.01569902036138,78.934716796875,72.8537345733886,62.67449595752593,2.495856855556042,2.3261957449965553,2.357108263060835,265525624
ELV,2021-12-31,446.8795776367187,414.74402893066406,376.84356216430666,465.8690215717095,423.9286819458008,381.9883423198921,77.31707265220737,12.297269355521962,9.892937180551565,7.8446823738349485,6092400
ELV,2024-12-31,368.8999938964844,397.74073791503906,491.2516636657715,403.3206981893899,378.7723800659179,354.22406194244604,25.650572381739096,-10.466674648537833,-11.616018848759436,8.242141723632812,-11902500
DHI,2021-09-30,81.13689422607422,89.70103500366211,83.99253150939941,92.3219089394502,86.23681030273437,80.15171166601854,32.32714484207976,-2.1170043120514492,-1.7265201249887128,2.291419387167631,41857900
DHI,2022-09-30,65.80099487304688,71.95972839355468,76.37571826934814,72.7192436255646,68.99627990722657,65.27331618888853,35.69296858089545,-1.2305885320325984,-1.0160699853819828,2.4920519102963135,22705900
DHI,2024-09-30,189.7552795410156,182.36346282958985,156.01529067993164,197.15123514292145,188.86901092529297,180.5867867076645,54.81857563553966,2.5313624311735907,3.509681446476951,4.555638311878624,156712500
WY,2021-12-31,35.944580078125,33.38117656707764,31.406043739318847,35.963751306534235,34.455479049682616,32.947206792831,58.43017309830078,0.5565578852580089,0.4245896191200711,0.7668743198388904,78034600
WY,2024-12-31,28.149999618530273,30.577909774780274,30.807951850891115,32.61982840906266,29.47299966812134,26.32617092718002,24.304278191056056,-0.9013889503012392,-0.8035994714620981,0.6364285605294364,121051100
FITB,2021-12-31,38.56626510620117,38.47966667175293,35.406751441955564,39.36982499219592,38.06083374023437,36.75184248827282,50.5890714032506,0.0370667346784472,-0.0940395532364767,0.9119944952482456,-16204400
FITB,2024-12-31,42.279998779296875,44.95185668945312,39.820150756835936,48.02144124137873,44.3202564239502,40.619071606521665,18.622305372212395,-0.9499297708388924,-0.7031180818648974,0.942863627376525,-132541200
MOS,2020-12-31,21.375120162963867,18.940016803741457,14.688385734558103,21.881522802627472,20.79685173034668,19.71218065806589,56.574362566734365,0.4198948498631871,0.5685319568927447,0.7796544125209177,75413300
MOS,2021-12-31,36.79632568359375,35.252522735595704,32.26841445922852,38.30197955147681,34.807134819030765,31.312290086584717,65.83849611703344,0.7630138194912917,0.3963104459731309,1.1378867980639258,101165800
HSY,2021-12-31,179.45558166503906,168.46459442138672,160.72846473693846,181.23726481727203,173.97644958496093,166.71563435264983,66.77916468043557,2.9149817576079897,2.6763413290444564,2.4951416519170317,26721000
TXN,2021-12-31,171.5196533203125,174.15121978759765,171.24146125793456,180.97873262327613,173.8616813659668,166.74463010865747,37.04849557644624,-0.7575501900928145,-0.7226178556061362,3.301580589530226,64644600
SPGI,2021-12-31,458.8050231933594,450.7885314941406,409.0885534667969,470.725625927327,457.7924865722656,444.85934721720423,48.716806681837234,3.265016716928983,3.737077594974465,8.476088738598751,24108100
SPGI,2024-12-31,497.1336364746094,502.7859405517578,472.6466690063477,524.1154991938162,504.4404586791992,484.76541816458223,37.99728474989969,-2.9363157920914773,-2.347627490893398,8.578101208797888,57616500
MA,2021-12-31,352.4990539550781,337.7680889892578,352.95500869750975,363.4679060458555,342.1139877319336,320.7600694180117,57.295852264852776,5.620206850896636,3.9689097827029376,8.571990401017123,-50712900
CTVA,2021-12-31,45.72758102416992,44.70990859985351,43.404133834838866,46.96087416597349,45.27156429290771,43.58225441984193,45.76062131521951,0.1774803162101861,0.1189713712867592,0.9878902125821004,46686600
CCI,2020-12-31,132.78421020507812,133.4300535583496,132.7385062789917,136.3902340855567,130.6916103363037,124.99298658705072,60.22614151921062,-1.2733408393524144,-1.6764781379910625,2.3991014660079983,12363300
CCI,2021-12-31,179.36378479003906,160.96636688232422,159.06780647277833,182.8017206048032,169.97796325683595,157.15420590886868,79.28172154308027,5.31237650920329,4.686706067209603,3.2212491133387675,51669800
MMM,2021-12-31,129.2178497314453,129.08864013671874,136.83924072265626,130.65896747067563,127.84112968444823,125.02329189822086,51.392549189479936,0.0346238085745653,-0.3560148895189159,1.802531729213206,14695736
MMM,2024-12-31,128.4563446044922,129.1088688659668,114.29946788787842,132.7923412289978,129.21859283447264,125.64484443994748,47.36834297053769,-0.3079912935805566,-0.3537136797849258,2.140866461012363,-142290168
OXY,2021-12-31,27.95838737487793,29.947900505065917,27.234931640625,30.0900978041874,28.183132553100585,26.27616730201377,37.77471157949871,-0.4398068234770917,-0.5721161584097346,1.1269880511571209,263952100
OXY,2024-12-31,49.40999984741211,49.475008239746096,57.03285659790039,50.1399715331292,47.877400970458986,45.61483040778877,58.74035661996526,-0.3653999170743844,-0.6993399749239708,1.1535707201276506,469034400
PWR,2021-12-31,113.98577880859376,115.3590623474121,101.7371522140503,116.58500088134907,112.03283576965332,107.48067065795756,50.74849382133573,-0.5886359523670706,-1.078610062037449,2.8602235950659645,46662500
PWR,2024-12-31,315.9499816894531,325.7657012939453,282.2580618286133,344.69392668632025,329.3057800292969,313.91763337227354,47.307290585786745,-1.7756882707524255,0.3938241158128751,8.516588165653449,68934100
EXR,2020-12-31,100.12249755859376,97.98572647094728,87.44684209823609,100.79025904705132,97.52071113586426,94.2511632246772,69.63314172154216,0.5768569767808458,0.257824010176256,2.1519861032592424,15180700
EXR,2021-12-31,201.2284240722656,180.5578741455078,151.9580826950073,203.964064296996,190.26813583374025,176.5722073704845,88.23777362713338,5.994116166767242,5.293529251515587,3.744484851387589,53335800
GRMN,2021-12-31,126.46715545654295,130.48635162353514,136.54776805877685,128.78142408528714,125.1401699066162,121.49891572794527,52.137210632956986,-1.1864272091018506,-1.974265292368233,2.0723208280970664,14414600
GRMN,2024-12-31,206.2599945068359,203.60361267089843,173.0810382080078,221.4670680505157,212.4126075744629,203.3581470984101,27.308808682842084,0.5494085587071709,1.9999398007153344,3.898514923386906,52813900
PEP,2021-12-31,159.35911560058594,151.0691076660156,139.66029804229737,160.2843031610902,155.55744018554688,150.83057721000355,66.23292290586295,2.354945589810995,2.1840522992951477,1.9946611534647372,246639500
TMUS,2021-12-31,113.41803741455078,114.21503677368165,128.3446178817749,119.49862322108793,114.7880916595459,110.07756009800389,54.135317095281906,0.3422047751734709,0.4823160781722811,2.457349120474848,140036800
PEG,2021-12-31,60.23297119140625,57.402387161254886,55.49768362045288,60.2494547591726,58.39729537963867,56.54513600010474,69.986168502122,0.7199006110252455,0.5684123708309506,0.9026384122642104,49829100
PEG,2024-12-31,84.48999786376953,87.669296875,78.18838167190552,91.11911996668516,86.35160446166992,81.58408895665468,40.59700654079035,-1.1130073439724413,-0.9798345056036688,1.4242847987583704,203853500
AAPL,2021-09-30,138.8639373779297,145.2334927368164,132.12636596679687,154.45212255762272,145.33703536987304,136.22194818212336,31.555613569004436,-1.613424165171864,-0.8048908057920102,2.8144327950057493,527826400
AAPL,2022-09-30,136.3853759765625,157.59332427978515,157.43039588928224,161.1769695230241,150.74926071166993,140.32155190031577,20.81890010483129,-4.0908429401119975,-2.7787033258166587,5.279752548173485,40818600
AAPL,2024-09-30,232.48831176757812,221.70236541748048,196.58533714294433,231.79920329071464,223.2666145324707,214.7340257742268,69.77600594614682,1.8768501217332696,1.058509760361683,4.539295110020906,1981071800
A,2022-10-31,136.20240783691406,127.90898895263672,126.53969234466553,137.70685729221546,128.98077735900878,120.25469742580212,69.21679342623437,2.368490828477377,1.1687398191460263,3.9969763784880663,98038200
A,2023-10-31,102.48435974121094,111.47899459838868,126.11315616607666,115.079470150296,107.63533973693848,100.19120932358096,30.115234346934542,-2.7455739727143396,-2.1408640355427604,3.4600969852707473,78498000
OTIS,2021-12-31,82.83822631835938,79.6993391418457,77.89766340255737,83.6998291213889,81.15759391784668,78.61535871430446,53.82830655229451,0.6823768104847261,0.4958443755382993,1.539432437335163,20684600
OTIS,2024-12-31,92.24152374267578,98.64206314086914,96.39978160858156,102.4595377600009,96.12899513244628,89.79845250489169,14.489901575133755,-2.002999698111807,-1.6725086829013058,1.57378531223971,83989500
LLY,2021-12-31,267.62322998046875,250.51416564941405,223.3988109588623,281.98461495792003,253.97757873535156,225.9705425127831,72.41472502867093,6.279652676448279,4.780184342198469,7.664509063785742,37353000
LLY,2024-12-31,770.6717529296875,803.5868395996093,835.9123175048828,831.6535788914183,790.0828308105469,748.5120827296754,38.372679273451624,-7.257968064590614,-7.884141077812375,19.984127386203795,218077600
TFX,2020-12-31,402.9353332519531,365.09396789550783,349.49150772094725,408.2202281893249,386.28900146484375,364.3577747403626,73.96406474254552,9.618235089647044,9.094259295195016,8.978309975118858,-4063400
TFX,2021-12-31,322.7718505859375,326.9305151367187,373.74891036987304,330.5048127299177,317.0509689331055,303.59712513629324,57.37139094490871,0.68420171311476,-1.68073946551908,7.401954809350095,-4122500
NTAP,2021-04-30,68.1745376586914,64.64840194702148,51.5122705078125,71.68634124616592,68.90872039794922,66.13109954973253,52.07458821414492,1.3648248281208597,1.665126171891205,1.491069907729262,73528800
NTAP,2024-04-30,100.91584014892578,98.93352615356446,83.9194902420044,105.63916862044395,100.87289352416992,96.10661842789588,48.74274295319769,-0.0222224975402696,0.1179738540640202,2.081873733701813,80590500
SYK,2021-12-31,258.8863525390625,253.01789916992183,251.1634299468994,266.7149950513874,251.13863220214844,235.56226935290948,60.054048515072296,3.0589675731799844,1.1181697413866094,5.163898602827225,17714700
GE,2021-12-31,58.04475402832031,61.301469268798826,63.609148292541505,60.633613062123345,57.87178249359131,55.10995192505928,41.40547375625005,-0.8429773934478675,-1.1958523523047937,1.3358393669101822,-219356419
GE,2024-12-31,166.7899932861328,175.20441986083983,167.3260514831543,180.29451135600956,169.5783660888672,158.86222082172483,43.20987045423384,-2.384480506296228,-2.8403145354395822,3.989589892650153,385313845
GS,2020-12-31,237.77456665039065,204.30238037109376,180.7422393798828,239.40905935975547,223.1831176757813,206.95717599180705,67.66696105305272,8.41899476982033,7.855780905868177,5.857517258082715,24195400
GS,2021-12-31,350.9819641113281,362.90470336914063,345.20171997070315,368.00974891316406,355.46705322265626,342.92435753214846,43.63307959621056,-2.2831397315975437,-2.5362671030080097,7.593443042080423,41485400
GD,2021-12-31,194.21812438964844,187.8131167602539,180.20495498657223,196.00638463889976,189.81892852783204,183.63147241676432,57.94444256580427,2.0224280836177115,1.478198681009648,2.983237096390584,21613600
GD,2024-12-31,262.09820556640625,282.60589904785155,287.8607075500488,275.65240531162567,265.6876388549805,255.7228723983353,36.765858761253305,-5.471568539336715,-6.422699308783251,5.030426779318298,67026600
ADI,2022-10-31,137.0102996826172,141.88863555908202,149.74356033325196,145.92396675442876,137.71543045043944,129.50689414645012,55.261711629323464,-1.2542787763903505,-1.818213274348577,5.043502746946239,95091500
ADI,2023-10-31,153.9801025390625,169.92216369628906,177.0743669128418,177.1826673680694,164.61083374023437,152.03900011239935,18.71213927975197,-4.602802504430031,-3.4285826047417047,3.8400308832540992,69561500
ADI,2024-10-31,222.16929626464844,225.9034732055664,211.8335542297363,234.9990879162502,228.1335433959961,221.267998875742,38.76469213008251,0.4478226014475126,0.7723412593658616,5.618350071019819,163858300
HAL,2021-12-31,21.696374893188477,22.2365478515625,20.888256816864015,22.690689068042023,21.624242305755615,20.557795543469204,38.57753381825776,-0.0511355725117042,-0.1239262984608204,0.7277747869363667,-178685400
STZ,2022-02-28,205.8402862548828,226.8812564086914,215.821900100708,237.88481499549,217.70969772338867,197.53458045128735,25.27927915190665,-6.371336127603087,-5.115788741564341,5.155756941967717,20691700
STZ,2023-02-28,216.4531707763672,218.92813690185548,229.07988914489744,226.15275122919607,220.05791015625,213.9630690833039,35.567226078114984,-1.0226316057908775,-0.7136536842480735,3.5331392660477934,23636200
STZ,2024-02-29,244.00189208984375,241.7097622680664,241.73062042236327,246.18792839329456,241.67960052490236,237.17127265651015,66.70745855461904,0.1761889196923221,-0.122729843994541,3.4209417531374413,41293800
PM,2021-12-31,81.2779312133789,78.31085983276367,80.3705689239502,82.065751075137,78.34608116149903,74.62641124786106,83.35375759883914,0.8998746189894433,0.4665895101412918,1.1396344031416217,99942500
PM,2024-12-31,120.3499984741211,126.64571670532229,110.1164394378662,131.1608411100384,124.60863342285155,118.05642573566476,21.82763895849884,-1.7750233405240865,-1.247300327837144,1.7998521632301734,426920700
IRM,2021-12-31,46.47187042236328,42.37341026306152,38.5230730342865,48.46294826425824,44.37252216339111,40.28209606252398,78.4421376227228,1.4233783177773065,1.2626302995626222,1.0538039093470186,91647000
IRM,2024-12-31,105.11000061035156,116.0637956237793,99.76722831726076,121.25295812492004,109.8261589050293,98.39935968513856,34.190769273907506,-3.581072900198407,-3.304526925498687,2.894004284341434,234690000
PPG,2021-12-31,161.7616729736328,152.69595733642578,152.6260838317871,162.607866964072,155.78895416259766,148.97004136112332,65.96284828303278,2.615271941479989,1.9560985176205716,2.985079436125519,40232500
NWSA,2021-06-30,24.913516998291016,25.4535506439209,20.43276062488556,25.894008988616505,25.043062496185303,24.192116003754105,40.4958924732936,-0.2127858087573564,-0.2065989162802185,0.5697002989181509,114932400
NWSA,2022-06-30,15.203363418579102,17.200487537384035,20.67438181400299,17.441973188352932,15.693715047836305,13.945456907319672,30.72289511285743,-0.636068939945579,-0.7137895837321143,0.5046414295556442,54295200
NWSA,2023-06-30,19.260738372802734,18.08533935546875,17.498377447128295,19.52655987731505,18.9476279258728,18.36869597443055,54.75410521090806,0.2737158330339611,0.293305163476899,0.3711042830119712,80751000
